Id,Wire-Length,Wire-Width,Temperature,Resistance
3118,3.12612029611e-06,8.54930038603e-08,72.3961877012,61.686789863
3119,5.6489713192e-06,9.4904482763e-08,57.8541397608,100.43508483
3120,3.8375129184e-06,9.47506833396e-08,45.8888475953,60.6410439895
3121,4.42250044434e-06,1.0948490691e-07,61.6953560079,73.2663147514
3122,5.52922949966e-06,1.38983831727e-07,73.3281264849,69.8300975847
3123,2.49632518871e-06,1.14375045234e-07,50.3576714138,34.1182586777
3124,4.11308902324e-06,8.78795628831e-08,43.8550428881,79.9722215808
3125,5.25880583325e-06,1.14458693218e-07,35.2505533225,70.6477337064
3126,5.58446361421e-06,9.03313906561e-08,59.0067918814,103.733153985
3127,3.80173297563e-06,8.52778327067e-08,74.7371586969,75.9409775489
3128,5.86204748098e-06,9.23615139667e-08,35.0862662192,105.454844349
3129,5.45544960082e-06,9.66693569882e-08,29.8664231104,82.4266727216
3130,4.06486079489e-06,9.51984031604e-08,54.4542881343,74.3153011156
3131,5.47985684311e-06,1.29877413128e-07,37.6248577618,60.4047985425
3132,6.01148682433e-06,1.27896195103e-07,44.346948658,77.8979483866
3133,4.34452164004e-06,9.93929569465e-08,52.894456041,71.0931376465
3134,5.83072988645e-06,9.38274171106e-08,66.1618662255,101.044409937
3135,7.3321164199e-06,1.05053522027e-07,56.1410256964,122.68669568
3136,3.98938631573e-06,1.19442039599e-07,41.3062580421,49.9129561362
3137,4.27077854473e-06,9.0724654282e-08,24.6742931273,68.28991499
3138,4.75265960289e-06,9.36274884219e-08,68.9899752044,97.3678127065
3139,5.53427280116e-06,1.05231480933e-07,68.4488329739,81.8147195908
3140,3.55546803659e-06,1.14246281224e-07,50.9171367899,48.5740120073
3141,5.41519716722e-06,1.23546057953e-07,25.5881877203,67.6011039162
3142,4.43273069159e-06,1.02615503274e-07,40.7569956315,65.2061937153
3143,5.50942970395e-06,1.19881402358e-07,66.8887512939,79.629227397
3144,3.14143446124e-06,9.05505194378e-08,70.1570006404,54.4312143285
3145,5.88612482034e-06,1.01001564334e-07,74.2933221318,104.15248375
3146,5.17629709092e-06,1.06826996902e-07,37.084733237,73.8156769277
3147,4.10362299349e-06,9.23666048992e-08,49.6881307771,69.2381042457
3148,5.69465552515e-06,9.78960205553e-08,48.8507955566,90.8804314069
3149,4.34277327218e-06,1.06165665758e-07,44.5486465634,66.2644084402
3150,3.9764115977e-06,1.2147395335e-07,60.0215298265,49.481273705
3151,5.02175895527e-06,8.63106104655e-08,42.996508789,100.132646583
3152,5.81142616178e-06,1.25927704059e-07,53.2979548508,75.9534077563
3153,4.64579154455e-06,4.91269761764e-08,47.4902903916,142.558138124
3154,4.85784728955e-06,1.02400607182e-07,78.2937083108,82.9483956114
3155,5.58560911286e-06,1.15679703977e-07,61.0463274543,74.511364749
3156,3.91176744737e-06,1.26791953783e-07,49.7087887904,45.4948129684
3157,5.84871991181e-06,9.69495070365e-08,38.7225346179,102.090526247
3158,5.00076509731e-06,9.44670466217e-08,61.8068276599,89.6343221116
3159,6.3501820772e-06,9.84377794229e-08,44.7689633951,92.5489383865
3160,5.0404207329e-06,1.12719700548e-07,53.2811822929,71.5604529123
3161,4.47524001347e-06,1.1302301922e-07,60.3910496209,65.4704293545
3162,4.28729439517e-06,1.05056943164e-07,41.8485217074,68.5527053766
3163,3.96180315407e-06,1.14422784798e-07,28.430632326,50.2806140485
3164,4.67815939053e-06,1.01136919139e-07,68.3318281842,83.0382310096
3165,5.0655486177e-06,9.73263789743e-08,55.8837895335,93.8825649954
3166,4.19933324455e-06,1.16590126999e-07,32.8101779422,57.8625701498
3167,4.02687663115e-06,9.2426586459e-08,46.265770794,73.0530682725
3168,4.18274283295e-06,1.47995074743e-07,48.8322748263,46.5929550644
3169,4.99309688134e-06,5.34085077912e-08,56.5404011715,152.252485908
3170,4.59583859704e-06,9.08960784229e-08,62.2853988997,89.9844765308
3171,4.24993359601e-06,1.18279545821e-07,74.5953755256,62.2243668226
3172,6.1089881548e-06,8.64951286842e-08,54.7047280487,115.597513657
3173,4.22922293193e-06,1.02345117033e-07,28.7437827073,56.0903246799
3174,4.3814086999e-06,1.12687922903e-07,79.007155315,66.3569626751
3175,5.41622329769e-06,5.8656555211e-08,64.1228738601,153.091318097
3176,4.10047745141e-06,7.42730147633e-08,69.1210899022,95.0223245616
3177,4.32994813045e-06,1.1703501872e-07,50.5880514587,61.3975210339
3178,4.3044129037e-06,8.91636463476e-08,39.210736884,70.1502679426
3179,4.12487070343e-06,1.15429493809e-07,46.430774927,53.0442978552
3180,3.82757782745e-06,1.13060350215e-07,68.4555415475,52.4262391015
3181,3.73509597632e-06,9.30612295568e-08,39.0025801341,57.7641321724
3182,4.42389993608e-06,1.35412242998e-07,46.4438796335,53.4348912976
3183,5.43709158614e-06,1.1882474876e-07,64.2588602879,82.3468499755
3184,4.79958591443e-06,9.66081895033e-08,42.6507228215,78.6107152417
3185,2.32748154587e-06,7.05912236897e-08,45.0775313466,48.597878849
3186,4.00976638118e-06,1.09145936377e-07,47.8305840373,62.0039239742
3187,6.91320002802e-06,9.61447043177e-08,45.9747201259,123.888945712
3188,4.95146273009e-06,9.29396633399e-08,65.4592853191,91.7363186156
3189,5.07647761864e-06,1.07826269952e-07,47.2900209055,73.8221221853
3190,3.03738938621e-06,1.26917229747e-07,63.3172893681,43.553491763
3191,6.04408700816e-06,8.40012765416e-08,49.1745384893,118.380536081
3192,3.89305537531e-06,1.21134380586e-07,45.2100045181,49.6274229744
3193,5.85101490993e-06,8.55563425794e-08,27.8497681367,100.869761247
3194,5.86109643972e-06,9.4660383851e-08,54.9789015897,103.155532172
3195,2.98212682881e-06,1.26324440086e-07,51.3113248268,39.4389719133
3196,3.82586347222e-06,1.50191825313e-07,45.7135216722,40.8306214366
3197,4.89464568381e-06,8.42178482771e-08,49.9778696584,94.620052537
3198,5.48481367785e-06,1.25168535248e-07,50.4879084549,69.2304086682
3199,5.40828058095e-06,9.16007519511e-08,34.305393319,84.1216791087
3200,4.291949964e-06,1.42921627482e-07,54.0976593059,45.4233867781
3201,4.6675146402e-06,9.54352030064e-08,34.6388737311,76.0553418492
3202,5.51922968463e-06,1.17592667306e-07,41.2017183476,75.5388108968
3203,7.10429705413e-06,4.43240277095e-08,56.5721892536,280.898463299
3204,4.66086120912e-06,1.04926483657e-07,51.494316474,77.4614442695
3205,4.73329871795e-06,8.69949069336e-08,62.9092213639,81.1163918649
3206,6.13376425714e-06,6.76673961556e-08,41.1693729043,132.859696221
3207,4.79768036575e-06,1.36910467401e-07,52.2563219343,61.4759280413
3208,4.54012255025e-06,9.23481411484e-08,48.1496222442,79.5453470035
3209,6.79861260466e-06,9.50489628251e-08,31.6045799822,108.149319249
3210,5.6160938462e-06,8.88850723826e-08,65.3004113109,103.415889015
3211,5.58446644326e-06,1.30813478837e-07,44.883679025,68.9623462996
3212,3.41089794915e-06,1.04797491336e-07,48.0580010806,53.5387682999
3213,6.73622940225e-06,1.07743203428e-07,52.0078272307,90.5621285643
3214,5.42596906234e-06,9.87316468847e-08,42.7224103726,81.552925103
3215,5.09022409508e-06,6.72552184611e-08,60.1296656753,136.467395285
3216,3.72617360446e-06,5.97558061514e-08,61.6072284211,105.291159709
3217,3.70514311111e-06,1.07227678662e-07,50.7735919284,55.1180766762
3218,4.435741943e-06,1.00625876615e-07,46.3607146569,73.3134139472
3219,6.04881716773e-06,1.0506433789e-07,26.9510747994,96.0722576607
3220,3.79549548315e-06,1.12994910076e-07,29.0150504855,51.3248993219
3221,3.63539273395e-06,1.05687538234e-07,57.6757035327,58.2678742576
3222,3.68827072028e-06,1.17461921162e-07,51.6242600421,50.9520200709
3223,6.33151881367e-06,7.52920658173e-08,32.2610829764,128.240627041
3224,5.30157190727e-06,1.09485252008e-07,75.9480142635,85.8731583315
3225,4.89214735714e-06,1.34246950815e-07,26.7214747546,52.655221257
3226,6.6939187965e-06,1.14706326856e-07,45.8647354303,90.4012318981
3227,4.19463341853e-06,1.10101121262e-07,54.2274062249,66.6164284077
3228,4.04882861229e-06,9.53384453107e-08,56.5196146695,68.3310400907
3229,6.56905673998e-06,1.28291483579e-07,49.9339421191,78.129693749
3230,4.67876938631e-06,1.37492182996e-07,48.7296950038,54.1127040241
3231,7.22134407937e-06,9.93358042361e-08,54.2382952389,124.798904284
3232,3.41114303786e-06,9.27012997559e-08,47.3990435427,56.6285573935
3233,5.27575997172e-06,1.05859639902e-07,64.0007978348,78.2574265231
3234,5.84623434032e-06,1.26329405255e-07,53.3027853275,70.2672933272
3235,4.47661951913e-06,9.26160847665e-08,52.2850945872,67.8766979927
3236,4.14529430778e-06,7.10277878308e-08,41.840744446,90.7799677832
3237,4.91637585321e-06,8.80919393662e-08,37.3317858062,88.0007102899
3238,4.30299126089e-06,1.26814416402e-07,51.2884140333,54.6979442964
3239,5.43758903211e-06,4.97135315407e-08,54.9426666623,175.995015015
3240,3.53692173011e-06,1.08819234095e-07,72.6888542781,56.7088306772
3241,4.83700536371e-06,9.35538152207e-08,45.8019853032,84.0741548633
3242,4.23297425323e-06,9.71545204763e-08,40.1239680696,75.6078850751
3243,3.80324508425e-06,5.89461352768e-08,52.176819738,102.629727434
3244,5.23600505193e-06,9.21550316625e-08,55.6954999835,89.7086255248
3245,3.74822710131e-06,1.15267754494e-07,39.896959218,48.2350732136
3246,5.73629160471e-06,8.36174298156e-08,71.0629409005,114.222179371
3247,6.74792110519e-06,1.05880623247e-07,48.74339675,103.643315308
3248,3.13113259444e-06,9.47972437131e-08,37.0636482831,48.4510619304
3249,4.61404506281e-06,1.33637978643e-07,35.3036715157,52.1807680433
3250,4.51193147545e-06,1.13312335707e-07,61.5449955358,69.3534291454
3251,4.77815748016e-06,8.65677496947e-08,43.2242788199,86.69557134
3252,4.10077671754e-06,8.94112330304e-08,60.8709012968,88.7248746771
3253,6.31051567729e-06,9.19517040109e-08,47.0702201217,106.316054829
3254,7.76753742609e-06,1.23096485993e-07,51.6714418499,112.336873073
3255,7.1999620558e-06,1.06032643796e-07,36.6273174661,102.78154172
3256,5.01552967717e-06,8.93620710083e-08,63.9450194191,92.7111199029
3257,3.74243090403e-06,7.9820463319e-08,29.0946583592,68.4601452504
3258,4.98459828454e-06,9.32570128749e-08,42.00696191,80.8250941846
3259,5.41426531478e-06,1.05675324442e-07,42.6387686594,89.0555326877
3260,3.66763047202e-06,6.26570449605e-08,54.1043104646,112.024888225
3261,5.35813031944e-06,1.10217026073e-07,60.7919583915,77.0383989103
3262,6.18870085413e-06,9.20546967009e-08,54.102012657,105.358169416
3263,5.64845834959e-06,1.00770720193e-07,54.2112069528,91.7389421896
3264,3.02926368946e-06,9.76271776627e-08,67.8748522269,52.1341462846
3265,5.46746689858e-06,1.23614493329e-07,63.7850953026,72.9711290786
3266,2.99878061006e-06,7.44865438891e-08,48.8142740209,63.6096159125
3267,6.65983755344e-06,9.63705798939e-08,42.5943153307,104.440700355
3268,5.42893044704e-06,8.50875548335e-08,52.3083782677,97.0127647588
3269,4.11935624637e-06,1.10370050541e-07,62.0499815686,60.8722874869
3270,4.14291677274e-06,1.12911627921e-07,50.1308578753,51.7235941851
3271,3.72630640764e-06,1.25982857475e-07,46.5029657827,46.4334572024
3272,5.43817550752e-06,9.83807252948e-08,50.3147744686,87.265741317
3273,5.14170401544e-06,1.09349830757e-07,37.4221495559,77.7035165054
3274,4.78427518665e-06,1.25999992512e-07,46.229111979,61.9476989516
3275,4.75728710803e-06,1.14306341286e-07,70.3893854114,75.467914812
3276,3.94440350592e-06,1.09372350714e-07,59.4399042464,55.8146984233
3277,3.28340705592e-06,1.04558983661e-07,58.2974182444,56.3085222765
3278,4.33202860537e-06,1.26195500408e-07,38.9111129345,56.1097113332
3279,4.88542670011e-06,9.37000407124e-08,66.756742473,89.8003177628
3280,4.25089461684e-06,1.26934669813e-07,58.9936895678,60.2489019008
3281,5.3918741473e-06,9.36502885239e-08,31.9994737672,83.6469665973
3282,4.5219576207e-06,8.69542186195e-08,53.59018785,76.7871365726
3283,5.20056730107e-06,8.14275256651e-08,45.0851476935,98.4757283542
3284,5.45233228007e-06,1.00430715756e-07,35.4980556138,85.374732254
3285,6.03366516505e-06,1.32941814631e-07,37.9728260358,69.5361063321
3286,4.95632238701e-06,8.93085727712e-08,49.1762389291,85.4105329432
3287,4.3065044391e-06,1.0013669768e-07,42.3613863946,66.1886829388
3288,5.83389519684e-06,6.44431192358e-08,44.8713058146,155.890149069
3289,2.91611483264e-06,9.11603780163e-08,49.6718256341,48.0152417205
3290,7.49939052667e-06,8.84548066342e-08,38.9431290599,135.839722099
3291,5.93932626961e-06,6.91795465858e-08,39.6464691897,135.073523903
3292,4.55609641831e-06,1.05915182292e-07,21.5962508857,58.8783324814
3293,5.73785907987e-06,8.30763153698e-08,60.3967670728,128.834774851
3294,4.33163756644e-06,1.22242687877e-07,51.0398379469,55.0069843089
3295,5.71603143322e-06,1.5196831094e-07,40.362566968,60.4767426575
3296,3.89820028098e-06,8.9568053123e-08,45.8562164909,60.9209105363
3297,4.88149169349e-06,1.13695575055e-07,44.9140824855,65.9332506226
3298,5.85455226949e-06,6.59253343468e-08,53.307807535,155.432901964
3299,3.37425180423e-06,8.40202238785e-08,37.198831364,61.844874812
3300,4.4546336483e-06,8.50961460481e-08,38.3137213013,71.112096462
3301,5.2402940549e-06,8.2979843937e-08,57.8642192787,107.534888484
3302,5.54268169584e-06,8.34582263886e-08,39.9243587925,104.080097873
3303,5.20205926998e-06,6.27916943681e-08,48.8415282688,133.836468666
3304,4.75784403262e-06,9.2727460243e-08,25.5477056634,75.4912966145
3305,3.20838849839e-06,1.25735267266e-07,27.6628291036,36.7652433501
3306,4.77034273287e-06,8.13218941186e-08,48.4414255111,97.9592133302
3307,5.16127888582e-06,1.00221750536e-07,32.0803274942,87.8391106121
3308,6.54012718706e-06,1.28465063656e-07,66.2261484876,86.058993797
3309,5.52967174548e-06,1.07126086268e-07,17.4866812932,74.2497690653
3310,6.08109884488e-06,1.08468663801e-07,81.0755616899,104.93877566
3311,3.73041831766e-06,1.04004721342e-07,54.0968834247,57.2126681056
3312,5.34959318533e-06,8.25166598084e-08,45.6945503873,107.052406804
3313,5.16556762676e-06,1.26465815508e-07,46.2182089679,70.6196983051
3314,4.36738050875e-06,9.10047474121e-08,43.4331844313,75.7899060252
3315,5.35997083983e-06,1.07126616444e-07,39.8286072022,84.4087956683
3316,6.05529889838e-06,8.74137071333e-08,48.2539131644,114.863233191
3317,4.12975793859e-06,1.089518261e-07,51.2696244288,59.4398280529
3318,4.71351636968e-06,1.0231323996e-07,57.4339038944,76.3898964085
3319,3.87900873006e-06,9.26136898187e-08,56.4395263876,72.784471536
3320,3.86784450751e-06,1.07732331733e-07,61.4324571593,62.6067773738
3321,4.75078018514e-06,8.54791020899e-08,64.337457164,104.879873708
3322,5.47060940732e-06,6.5103259063e-08,49.8049619231,131.507132821
3323,2.77102416378e-06,1.16059517085e-07,37.6582105963,34.6596038568
3324,6.42462192982e-06,9.52076137785e-08,68.4371444393,109.080164673
3325,4.54027116035e-06,7.78514500934e-08,50.4744929406,97.0990069131
3326,6.5850364532e-06,1.01053106923e-07,57.5872560123,99.1561510517
3327,4.2817111494e-06,6.6271647164e-08,48.5957908487,104.949072763
3328,4.91661865832e-06,1.13411325536e-07,37.0775943029,64.4205879357
3329,4.72766185119e-06,1.11325766757e-07,42.1586150445,63.5615526016
3330,4.5944831775e-06,8.66758819111e-08,36.7158680924,78.5857291555
3331,7.269931656e-06,9.6187646533e-08,42.1342955548,112.62754586
3332,5.48572702261e-06,1.12281735932e-07,63.3013221955,83.0031457537
3333,5.59978254118e-06,6.03526875028e-08,51.5894378965,156.715908577
3334,6.36271128127e-06,1.14743114991e-07,56.6198591618,85.2844194566
3335,6.0950563344e-06,9.64413350439e-08,54.9984041587,115.857953428
3336,3.81801732795e-06,6.50319205513e-08,56.8314140648,96.1785639755
3337,6.42902239903e-06,1.29760718718e-07,60.1260908401,80.0789721797
3338,4.48064570347e-06,9.4895960571e-08,33.9880218726,71.979615372
3339,4.78299580784e-06,1.04666920702e-07,79.1482935298,78.2136801945
3340,3.9721364645e-06,9.77314766294e-08,51.3978988426,64.901554028
3341,3.86326174285e-06,1.35567602735e-07,40.3369098463,45.3350008206
3342,3.96339004346e-06,1.03814341562e-07,41.0752222114,62.2096062979
3343,4.12868704778e-06,1.11344689511e-07,46.6372409094,55.3791657244
3344,4.98840215318e-06,9.40230485935e-08,60.6171172553,88.5428570772
3345,4.5436949069e-06,1.30016945495e-07,45.1587944199,58.9054156946
3346,4.76875796439e-06,6.62962900673e-08,60.9101324279,117.51963804
3347,3.04289898799e-06,8.78487032783e-08,39.9870591377,52.3885317219
3348,5.79275167118e-06,1.18346093828e-07,49.8760206267,82.0741380918
3349,5.03109281424e-06,1.02428437459e-07,52.2968316873,70.9335854071
3350,5.46269020304e-06,1.06275878434e-07,62.7953550264,84.6155086601
3351,4.40752986873e-06,1.17005099319e-07,39.2608743711,57.9224321527
3352,4.67776096752e-06,9.00313655807e-08,38.4629116839,74.369814245
3353,5.52456656914e-06,8.50232553251e-08,49.842181468,96.5618543513
3354,6.5954044869e-06,1.03971193884e-07,64.4394411638,100.924182271
3355,4.42509923039e-06,9.20474769428e-08,43.6544310778,73.8098324849
3356,6.11072537649e-06,8.48757912166e-08,50.6479034468,115.493025323
3357,5.26931400618e-06,1.20944141544e-07,52.6099802859,71.5002956623
3358,3.36491673536e-06,8.18663309206e-08,39.1759656214,60.8620780231
3359,5.1579607182e-06,7.56676813261e-08,52.5589812295,110.614687093
3360,4.28614109522e-06,1.14124281e-07,47.1301709236,58.5852203602
3361,4.04917741155e-06,9.14416401771e-08,73.7897357874,79.4126899934
3362,5.3069717735e-06,1.49862587374e-07,30.3591008789,54.0441471921
3363,4.50869219682e-06,1.20331601369e-07,55.3560803503,62.3099821716
3364,4.9017331382e-06,8.50335037958e-08,71.6035807229,106.09985625
3365,4.69903959787e-06,7.60299405302e-08,67.3502983016,100.157954075
3366,3.92158927912e-06,9.27732521151e-08,58.4398503471,69.1502743197
3367,3.03926247948e-06,8.75701852968e-08,45.2887059442,50.8735041852
3368,6.29979048928e-06,9.38418486385e-08,44.6268758302,106.613073287
3369,5.38725852558e-06,1.07500335117e-07,63.030745722,83.3575985959
3370,5.47179310105e-06,9.64070636247e-08,48.4533769986,84.1973863266
3371,4.59837596297e-06,9.51043633552e-08,67.766737818,90.7809786329
3372,4.96378720334e-06,3.80231076585e-08,57.7135702277,243.782375438
3373,4.69329887255e-06,9.26475843171e-08,45.9344517091,81.6220340992
3374,4.77778678143e-06,9.49750323773e-08,54.6791470669,81.7904255755
3375,4.94852310741e-06,9.55877153694e-08,64.1962707273,81.6950931994
3376,4.73403806298e-06,8.68345709063e-08,36.2452724854,81.1875404044
3377,4.91093855633e-06,8.6634457497e-08,56.2020468282,92.0782170164
3378,4.24009641955e-06,1.22961920472e-07,34.3155562099,57.0217548971
3379,3.66277007177e-06,8.22725870386e-08,32.1551677492,70.9351837933
3380,5.01039275286e-06,1.11615934869e-07,52.2524992024,75.2628735293
3381,3.34386191791e-06,1.03252914631e-07,44.0683610259,49.5240883532
3382,3.92024203955e-06,1.06332045938e-07,47.1353082142,55.7768388733
3383,6.10814442809e-06,8.50537179147e-08,49.6604138645,119.0032492
3384,6.94500954763e-06,8.92169214116e-08,55.691565416,134.618904883
3385,5.54638795503e-06,1.15583766603e-07,53.5688792863,73.4103748797
3386,5.05006769902e-06,8.4235704582e-08,58.0444533497,86.7359278928
3387,4.53147741684e-06,1.37828577573e-07,52.0074854167,50.8524720317
3388,4.10976265704e-06,6.79894218263e-08,66.8988537895,106.468477997
3389,6.75528136153e-06,7.69665097581e-08,49.8146880002,127.569441612
3390,6.29858928683e-06,4.53687907825e-08,71.3323572649,240.117895583
3391,4.10835137362e-06,8.78421578271e-08,38.7037948346,77.2146089906
3392,4.66732030854e-06,1.34138662697e-07,57.5293773234,59.0769098017
